ID, batch, SimulationNumber, MainIteration, SubIteration, StepNumber, SimplePaybackYrs, EnergyTotal, UtilBillNoPVRevenueDoll, UtilRevenuePVDoll, UtilBillNetDoll, UtilCostElecDoll, UtilCostGasDoll, UtilCostPropaneDoll, UtilCostOilDoll, EnergyPVkWh, EnergyHeatingGJ, EnergyCoolingGJ, EnergyVentGJ, EnergyDHWGJ, EnergyPlugGJ, FuelEleckWh, FuelNaturalGasM3, FuelOilL, UpgradeCostDoll, PVSizekW, PEAKHeatingW, ERS-Value, NumTries, PeakCoolingW, GrossHeatingGJ, AuxHeatingReqGJ, RefEnTotalGJ, FloorArea_m2, TEDI_kWh_m2, MEUI_kWh_m2, GOtag:Opt-Location, GOtag:Opt-Archetype, GOtag:Opt-ACH, GOtag:Opt-GenericWall_1Layer_definitions, GOtag:Opt-H2KFoundation, GOtag:Opt-ExposedFloor, GOtag:Opt-Ceilings, GOtag:Opt-CasementWindows, GOtag:Opt-DHWSystem, GOtag:Opt-DWHRSystem, GOtag:Opt-HVACSystem, GOtag:Opt-HRVSpec, GOtag:Opt-StandoffPV, GOtag:Opt-H2K-PV, GOtag:RoofPitch, GOtag:GOconfig_rotate, , status
116, 1, 224, 8, 1, 13, 3829.4, 72.7, 3334.97, 0.0, 3334.97, 3334.97, 0.0, 0.0, 0.0, 0.0, 33.0, 2.0, 2.4, 7.3, 31.5, 21292.0, 0.0, 0.0, 12361.0, 0.0, 9595.7, 0.0, 1.0, 10978.1, 107.0, 56.7, 0.0, 0.2, 78698.5, 62103.4, Ottawa, MediumSFD, ACH_0_6, DblStud_12in_cell_R-41, Rigid+BattR30-R24BSlab, NA, CeilR90, DoubleLowEHardCoatArgFill, ElectricHP, DWHR-eff-42, CCASHP, HRV_60, NoPV, NA, NA, S, Generation13., 
117, 1, 225, 9, 1, 13, 3155.7, 78.5, 3010.12, 0.0, 3010.12, 2617.03, 393.09, 0.0, 0.0, 0.0, 24.2, 1.0, 2.4, 23.6, 31.5, 16463.9, 633.3, 0.0, 3639.0, 0.0, 8893.2, 0.0, 1.0, 10474.4, 88.0, 51.7, 0.0, 0.2, 71761.3, 71025.2, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_R18, Rigid+BattR30-R10BSlab, NA, CeilR50, LG-i89-Triple-A, BaseDHW, none, GSHP, HRV_81, NoPV, NA, NA, S, Generation13., 
118, 1, 235, 1, 1, 14, 2894.8, 113.2, 2628.16, 0.0, 2628.16, 1897.63, 730.53, 0.0, 0.0, 0.0, 78.0, 0.0, 2.4, 7.6, 31.5, 11626.0, 2084.0, 0.0, 6666.5, 0.0, 11338.0, 0.0, 1.0, 10381.5, 106.0, 71.5, 0.0, 0.2, 99321.6, 122119.5, Ottawa, MediumSFD, NA, Stud_2x6_R22, OBCminR12-Slab24R, NA, CeilR50, LG-i89-Triple-A, ElectricHP, DWHR-eff-30, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation14., 
119, 1, 236, 2, 1, 14, 3279.3, 75.4, 2934.72, 0.0, 2934.72, 2553.07, 381.66, 0.0, 0.0, 0.0, 22.7, 1.0, 2.4, 21.8, 31.5, 16033.8, 585.4, 0.0, 8614.0, 0.0, 7997.5, 0.0, 1.0, 10375.0, 86.0, 48.7, 0.0, 0.2, 67631.2, 66404.3, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_2in_XPS_R-29, OBCminR12-Slab24R, NA, CeilR90, LG-i89-Triple-A, BaseDHW, DWHR-eff-30, GSHP, HRV_81, NoPV, NA, NA, S, Generation14., 
120, 1, 237, 3, 1, 14, 3920.7, 86.6, 3671.61, 0.0, 3671.61, 3335.71, 335.9, 0.0, 0.0, 0.0, 40.4, 1.9, 2.4, 14.7, 31.5, 21297.0, 393.7, 0.0, 6228.0, 0.0, 11330.1, 0.0, 1.0, 10729.1, 122.0, 69.7, 0.0, 0.2, 96848.8, 82487.4, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_2in_XPS_R-29, OBCminR12-Slab0R, NA, CeilR80, DoubleLowEHardCoatArgFill, GasInstantaneous, DWHR-eff-42, CCASHP, HRV_60, NoPV, NA, NA, S, Generation14., 
121, 1, 238, 4, 1, 14, 2970.5, 109.3, 2630.81, 0.0, 2630.81, 1931.17, 699.64, 0.0, 0.0, 0.0, 73.0, 0.0, 2.4, 8.4, 31.5, 11851.6, 1951.8, 0.0, 8491.0, 0.0, 10996.5, 0.0, 1.0, 10934.4, 116.0, 67.0, 0.0, 0.2, 93093.6, 116411.0, Ottawa, MediumSFD, ACH_1_5, DblStud_12in_cell_R-41, Rigid+BattR30-R24BSlab, NA, CeilR50, DoubleLowESoftCoatArgFill, ElectricHP, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation14., 
122, 1, 239, 5, 1, 14, 3736.4, 80.5, 3210.32, 0.0, 3210.32, 2837.96, 372.36, 0.0, 0.0, 0.0, 29.5, 1.0, 2.4, 20.3, 31.5, 17949.7, 546.4, 0.0, 13151.0, 0.0, 9822.4, 0.0, 1.0, 10368.6, 102.0, 63.6, 0.0, 0.2, 88403.3, 73965.0, Ottawa, MediumSFD, ACH_2_0, DblStud_12in_cell_R-41, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR90, LG-i89-Triple-A, BaseDHW, DWHR-eff-55, GSHP, HRV_60, NoPV, NA, NA, S, Generation14., 
123, 1, 240, 6, 1, 14, 2573.5, 89.9, 2204.99, 0.0, 2204.99, 1578.19, 626.8, 0.0, 0.0, 0.0, 47.1, 0.0, 2.4, 13.9, 31.5, 9477.8, 1631.8, 0.0, 9214.0, 0.0, 7135.5, 0.0, 1.0, 10467.9, 77.0, 43.3, 0.0, 0.2, 60074.5, 87988.3, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_R18, Rigid+BattR30-R10BSlab, NA, CeilR90, LG-i89-Triple-A, GasInstantaneous, DWHR-eff-55, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation14., 
124, 1, 241, 7, 1, 14, 2816.4, 122.1, 2421.46, 0.0, 2421.46, 1583.27, 838.19, 0.0, 0.0, 0.0, 74.6, 0.0, 2.4, 20.3, 31.5, 9512.0, 2539.1, 0.0, 9873.5, 0.0, 11632.5, 0.0, 1.0, 10983.0, 123.0, 68.2, 0.0, 0.2, 94675.5, 135088.9, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_R22, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR50, DoubleLowEHardCoatAirFill, BaseDHW, DWHR-eff-55, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation14., 
125, 1, 242, 8, 1, 14, 2563.5, 100.0, 2271.59, 0.0, 2271.59, 1578.03, 693.57, 0.0, 0.0, 0.0, 48.0, 0.0, 2.4, 23.6, 31.5, 9476.7, 1916.5, 0.0, 7298.0, 0.0, 8203.9, 0.0, 1.0, 10783.3, 93.0, 43.9, 0.0, 0.2, 60959.5, 102708.6, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_R16, OBCminR12-Slab24R, NA, CeilR80, HG-i89-Triple-B, BaseDHW, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation14., 
126, 1, 243, 9, 1, 14, 2574.5, 127.5, 2458.53, 0.0, 2458.53, 1585.08, 873.45, 0.0, 0.0, 0.0, 83.7, 0.0, 2.4, 16.9, 31.5, 9524.1, 2692.1, 0.0, 2899.0, 0.0, 13068.4, 0.0, 1.0, 10981.4, 128.0, 76.6, 0.0, 0.2, 106341.7, 143062.7, Ottawa, MediumSFD, NA, Stud_2x6_R16, Rigid+BattR30-R24BSlab, NA, CeilR60, DoubleLowEHardCoatArgFill, GasInstantaneous, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation14., 
127, 1, 253, 1, 1, 15, 3432.6, 86.1, 3340.06, 0.0, 3340.06, 2946.74, 393.32, 0.0, 0.0, 0.0, 32.2, 1.0, 2.4, 23.6, 31.5, 18681.2, 634.2, 0.0, 2314.0, 0.0, 11426.3, 0.0, 1.0, 10375.0, 107.0, 68.7, 0.0, 0.2, 95473.7, 82163.7, Ottawa, MediumSFD, NA, Stud_2x4_2in_XPS_R-24, OBCminR12-Slab24R, NA, CeilR90, LG-i89-Triple-A, BaseDHW, none, GSHP, HRV_81, NoPV, NA, NA, S, Generation15., 
128, 1, 254, 2, 1, 15, 3335.8, 77.1, 3060.15, 0.0, 3060.15, 2687.72, 372.43, 0.0, 0.0, 0.0, 25.9, 1.0, 2.4, 20.4, 31.5, 16939.3, 546.7, 0.0, 6891.5, 0.0, 9145.6, 0.0, 1.0, 10375.0, 93.0, 55.5, 0.0, 0.2, 77105.6, 68929.6, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_R22, OBCminR12-Slab24R, NA, CeilR90, LG-i89-Triple-A, BaseDHW, DWHR-eff-55, GSHP, HRV_81, NoPV, NA, NA, S, Generation15., 
129, 1, 255, 3, 1, 15, 2671.8, 101.8, 2580.02, 0.0, 2580.02, 1929.66, 650.36, 0.0, 0.0, 0.0, 65.1, 0.0, 2.4, 8.4, 31.5, 11841.4, 1739.6, 0.0, 2294.0, 0.0, 9409.9, 0.0, 1.0, 10375.0, 94.0, 59.8, 0.0, 0.2, 83078.4, 105383.1, Ottawa, MediumSFD, ACH_2_0, Stud_2x6_R20, OBCminR12-Slab24R, NA, CeilR90, LG-i89-Triple-A, ElectricHP, none, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation15., 
130, 1, 256, 4, 1, 15, 2676.5, 80.6, 2406.14, 0.0, 2406.14, 1889.99, 516.15, 0.0, 0.0, 0.0, 43.6, 0.0, 2.4, 7.6, 31.5, 11574.6, 1165.1, 0.0, 6759.0, 0.0, 7867.9, 0.0, 1.0, 10818.4, 85.0, 39.7, 0.0, 0.2, 55205.5, 74337.1, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_1.5in_XPS_R-25, Rigid+BattR30-R24BSlab, NA, CeilR50, HG-i89-Triple-B, ElectricHP, DWHR-eff-30, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation15., 
131, 1, 257, 5, 1, 15, 2868.4, 119.5, 2403.93, 0.0, 2403.93, 1582.63, 821.3, 0.0, 0.0, 0.0, 70.9, 0.0, 2.4, 21.2, 31.5, 9507.7, 2466.0, 0.0, 11611.0, 0.0, 10697.8, 0.0, 1.0, 10382.6, 110.0, 65.0, 0.0, 0.2, 90210.4, 131286.2, Ottawa, MediumSFD, ACH_1_75, DblStud_12in_cell_R-41, OBCminR12-Slab0R, NA, CeilR60, MG-i89-Double, BaseDHW, DWHR-eff-42, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation15., 
132, 1, 258, 6, 1, 15, 3356.2, 73.6, 3105.34, 0.0, 3105.34, 2769.44, 335.9, 0.0, 0.0, 0.0, 27.8, 1.1, 2.4, 14.7, 31.5, 17488.9, 393.7, 0.0, 6271.0, 0.0, 8724.6, 0.0, 1.0, 10515.7, 97.0, 60.3, 0.0, 0.2, 83789.9, 63739.9, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_R16, Rigid+BattR30-R24BSlab, NA, CeilR50, LG-HP-Double, GasInstantaneous, DWHR-eff-42, GSHP, HRV_60, NoPV, NA, NA, S, Generation15., 
133, 1, 259, 7, 1, 15, 2566.4, 97.0, 2252.04, 0.0, 2252.04, 1578.65, 673.39, 0.0, 0.0, 0.0, 54.5, 0.0, 2.4, 13.9, 31.5, 9480.9, 1832.4, 0.0, 7859.0, 0.0, 9614.7, 0.0, 1.0, 10782.4, 96.0, 49.4, 0.0, 0.2, 68658.3, 98380.0, Ottawa, MediumSFD, ACH_2_0, Stud_2x4_2in_XPS_R-24, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR50, HG-i89-Triple-B, GasInstantaneous, DWHR-eff-55, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation15., 
134, 1, 260, 8, 1, 15, 3200.8, 115.1, 2375.01, 0.0, 2375.01, 1582.31, 792.7, 0.0, 0.0, 0.0, 67.2, 0.0, 2.4, 20.3, 31.5, 9505.5, 2343.4, 0.0, 20646.0, 0.0, 10487.9, 0.0, 1.0, 10983.0, 115.0, 61.6, 0.0, 0.2, 85552.5, 124935.7, Ottawa, MediumSFD, ACH_0_6, SIPS_10.5in_EPS_R-38, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR50, DoubleLowEHardCoatAirFill, BaseDHW, DWHR-eff-55, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation15., 
135, 1, 261, 9, 1, 15, 2503.4, 114.8, 2372.22, 0.0, 2372.22, 1581.79, 790.43, 0.0, 0.0, 0.0, 63.6, 0.0, 2.4, 23.6, 31.5, 9502.0, 2332.9, 0.0, 3280.0, 0.0, 9762.2, 0.0, 1.0, 10692.8, 102.0, 58.3, 0.0, 0.2, 81028.1, 124375.4, Ottawa, MediumSFD, ACH_1_75, Stud_2x6_R20, Rigid+BattR30-R10BSlab, NA, CeilR90, MG-i89-Double, BaseDHW, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation15., 
136, 1, 271, 1, 1, 16, 2509.9, 123.4, 2430.95, 0.0, 2430.95, 1583.81, 847.13, 0.0, 0.0, 0.0, 72.7, 0.0, 2.4, 23.6, 31.5, 9515.6, 2576.6, 0.0, 1974.0, 0.0, 10066.0, 0.0, 1.0, 10482.8, 107.0, 66.8, 0.0, 0.2, 92808.6, 137044.5, Ottawa, MediumSFD, ACH_1_5, Stud_2x4_2in_XPS_R-24, OBCminR12-Slab24R, NA, CeilR60, LG-HP-Double, BaseDHW, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation16., 
137, 1, 272, 2, 1, 16, 3826.0, 91.6, 3580.64, 0.0, 3580.64, 3187.42, 393.22, 0.0, 0.0, 0.0, 36.7, 2.1, 2.4, 23.6, 31.5, 20299.8, 633.8, 0.0, 6134.0, 0.0, 11524.8, 0.0, 1.0, 10983.0, 116.0, 62.9, 0.0, 0.2, 87357.6, 89912.7, Ottawa, MediumSFD, ACH_1_5, Stud_2x4_2in_XPS_R-24, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR50, DoubleLowEHardCoatAirFill, BaseDHW, none, CCASHP, HRV_81, NoPV, NA, NA, S, Generation16., 
138, 1, 273, 3, 1, 16, 2486.9, 112.6, 2358.11, 0.0, 2358.11, 1582.65, 775.47, 0.0, 0.0, 0.0, 68.0, 0.0, 2.4, 16.9, 31.5, 9507.8, 2270.0, 0.0, 3219.0, 0.0, 9950.0, 0.0, 1.0, 10379.3, 105.0, 62.4, 0.0, 0.2, 86698.5, 121149.4, Ottawa, MediumSFD, ACH_1_5, Stud_2x4_2in_XPS_R-24, OBCminR12-Slab0R, NA, CeilR90, MG-i89-Double, GasInstantaneous, none, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation16., 
139, 1, 274, 4, 1, 16, 3359.7, 84.0, 3247.24, 0.0, 3247.24, 2853.64, 393.6, 0.0, 0.0, 0.0, 29.4, 1.4, 2.4, 23.7, 31.5, 18055.1, 635.4, 0.0, 2812.0, 0.0, 10449.0, 0.0, 1.0, 10382.6, 108.0, 63.2, 0.0, 0.2, 87821.2, 78984.5, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_R16, OBCminR12-Slab0R, NA, CeilR60, MG-i89-Double, BaseDHW, none, GSHP, HRV_81, NoPV, NA, NA, S, Generation16., 
140, 1, 275, 5, 1, 16, 2719.9, 119.2, 2403.34, 0.0, 2403.34, 1583.79, 819.54, 0.0, 0.0, 0.0, 70.1, 0.0, 2.4, 21.8, 31.5, 9515.5, 2457.9, 0.0, 7913.0, 0.0, 9267.4, 0.0, 1.0, 10260.1, 106.0, 64.6, 0.0, 0.2, 89694.4, 130907.2, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_R20, OBCminR12-Slab0R, NA, CeilR80, LG-HP-Double, BaseDHW, DWHR-eff-30, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation16., 
141, 1, 276, 6, 1, 16, 3360.7, 64.8, 2994.02, 0.0, 2994.02, 2994.02, 0.0, 0.0, 0.0, 0.0, 25.5, 1.4, 2.4, 7.3, 31.5, 18999.1, 0.0, 0.0, 9166.0, 0.0, 8502.8, 0.0, 1.0, 10593.5, 96.0, 55.2, 0.0, 0.2, 76627.3, 50845.9, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_R20, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR90, MG-i89-Double, ElectricHP, DWHR-eff-42, GSHP, HRV_60, NoPV, NA, NA, S, Generation16., 
142, 1, 277, 7, 1, 16, 3594.0, 80.9, 3197.11, 0.0, 3197.11, 2819.73, 377.38, 0.0, 0.0, 0.0, 28.7, 1.4, 2.4, 21.1, 31.5, 17827.1, 567.4, 0.0, 9921.5, 0.0, 8418.9, 0.0, 1.0, 10579.0, 88.0, 49.5, 0.0, 0.2, 68713.8, 74399.4, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_R22, Rigid+BattR30-R10BSlab, NA, CeilR50, LG-HP-Double, BaseDHW, DWHR-eff-42, CCASHP, HRV_81, NoPV, NA, NA, S, Generation16., 
143, 1, 278, 8, 1, 16, 3455.6, 83.8, 3241.77, 0.0, 3241.77, 2848.8, 392.97, 0.0, 0.0, 0.0, 29.2, 1.5, 2.4, 23.6, 31.5, 18022.6, 632.8, 0.0, 5346.0, 0.0, 8365.3, 0.0, 1.0, 10692.8, 92.0, 49.8, 0.0, 0.2, 69138.2, 78664.5, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_R20, Rigid+BattR30-R10BSlab, NA, CeilR90, MG-i89-Double, BaseDHW, none, CCASHP, HRV_60, NoPV, NA, NA, S, Generation16., 
144, 1, 279, 9, 1, 16, 2715.9, 110.6, 2343.49, 0.0, 2343.49, 1580.55, 762.95, 0.0, 0.0, 0.0, 62.5, 0.0, 2.4, 20.3, 31.5, 9493.6, 2216.0, 0.0, 9311.0, 0.0, 11048.5, 0.0, 1.0, 10875.1, 107.0, 56.8, 0.0, 0.2, 78898.5, 118284.3, Ottawa, MediumSFD, NA, DblStud_12in_cell_R-41, Rigid+BattR30-R10BSlab, NA, CeilR90, HG-i89-Triple-B, BaseDHW, DWHR-eff-55, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation16., 
145, 1, 289, 1, 1, 17, 2579.5, 121.2, 2414.35, 0.0, 2414.35, 1581.8, 832.54, 0.0, 0.0, 0.0, 70.3, 0.0, 2.4, 23.6, 31.5, 9502.1, 2514.1, 0.0, 4129.0, 0.0, 11582.2, 0.0, 1.0, 10989.3, 118.0, 64.1, 0.0, 0.2, 88961.2, 133744.6, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_2in_XPS_R-29, OBCminR12-Slab24R, NA, CeilR50, DoubleLowEHardCoatAirFill, BaseDHW, none, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation17., 
146, 1, 290, 2, 1, 17, 3435.6, 70.9, 3259.05, 0.0, 3259.05, 3259.05, 0.0, 0.0, 0.0, 0.0, 32.1, 1.1, 2.4, 7.6, 31.5, 20781.5, 0.0, 0.0, 4413.0, 0.0, 10146.7, 0.0, 1.0, 10482.8, 106.0, 69.5, 0.0, 0.2, 96468.0, 59841.8, Ottawa, MediumSFD, ACH_1_75, Stud_2x4_2in_XPS_R-24, OBCminR12-Slab24R, NA, CeilR60, LG-HP-Double, ElectricHP, DWHR-eff-30, GSHP, HRV_60, NoPV, NA, NA, S, Generation17., 
147, 1, 291, 3, 1, 17, 2476.9, 116.7, 2385.1, 0.0, 2385.1, 1582.06, 803.04, 0.0, 0.0, 0.0, 68.1, 0.0, 2.4, 21.2, 31.5, 9503.8, 2387.4, 0.0, 2294.0, 0.0, 10034.0, 0.0, 1.0, 10486.1, 102.0, 62.3, 0.0, 0.2, 86466.7, 127203.3, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_1.5in_XPS_R-25, OBCminR12-Slab24R, NA, CeilR50, LG-HP-Double, BaseDHW, DWHR-eff-42, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation17., 
148, 1, 292, 4, 1, 17, 2579.3, 115.5, 2378.34, 0.0, 2378.34, 1583.3, 795.04, 0.0, 0.0, 0.0, 71.1, 0.0, 2.4, 16.9, 31.5, 9512.1, 2353.9, 0.0, 5023.0, 0.0, 9813.8, 0.0, 1.0, 10161.0, 101.0, 65.3, 0.0, 0.2, 90708.9, 125508.6, Ottawa, MediumSFD, ACH_1_75, Stud_2x6_R20, OBCminR12-Slab0R, NA, CeilR50, LG-i89-Triple-A, GasInstantaneous, none, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation17., 
149, 1, 293, 5, 1, 17, 2510.7, 116.0, 2381.9, 0.0, 2381.9, 1584.5, 797.4, 0.0, 0.0, 0.0, 74.5, 0.0, 2.4, 13.9, 31.5, 9520.2, 2365.1, 0.0, 3221.0, 0.0, 10130.2, 0.0, 1.0, 10509.2, 106.0, 68.6, 0.0, 0.2, 95290.9, 126128.3, Ottawa, MediumSFD, ACH_2_0, Stud_2x6_R20, Rigid+BattR30-R24BSlab, NA, CeilR90, LG-HP-Double, GasInstantaneous, DWHR-eff-55, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation17., 
150, 1, 294, 6, 1, 17, 2809.1, 119.4, 2403.91, 0.0, 2403.91, 1583.05, 820.86, 0.0, 0.0, 0.0, 71.7, 0.0, 2.4, 20.4, 31.5, 9510.5, 2464.3, 0.0, 10129.0, 0.0, 10871.4, 0.0, 1.0, 10379.3, 111.0, 65.7, 0.0, 0.2, 91271.5, 131213.3, Ottawa, MediumSFD, ACH_2_0, DblStud_12in_cell_R-41, OBCminR12-Slab0R, NA, CeilR90, MG-i89-Double, BaseDHW, DWHR-eff-55, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation17., 
151, 1, 295, 7, 1, 17, 3583.0, 63.2, 2924.84, 0.0, 2924.84, 2924.84, 0.0, 0.0, 0.0, 0.0, 24.7, 1.0, 2.4, 6.9, 31.5, 18533.9, 0.0, 0.0, 16455.0, 0.0, 8381.9, 0.0, 1.0, 10375.2, 87.0, 53.3, 0.0, 0.2, 74021.0, 48623.7, Ottawa, MediumSFD, ACH_1_0, DblStud_12in_cell_R-41, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR50, LG-i89-Triple-A, ElectricHP, DWHR-eff-55, GSHP, HRV_81, NoPV, NA, NA, S, Generation17., 
152, 1, 296, 8, 1, 17, 3938.7, 86.3, 3584.18, 0.0, 3584.18, 3233.97, 350.21, 0.0, 0.0, 0.0, 37.8, 2.1, 2.4, 16.9, 31.5, 20612.8, 453.6, 0.0, 8863.0, 0.0, 11541.2, 0.0, 1.0, 10983.0, 116.0, 65.1, 0.0, 0.2, 90353.1, 82157.5, Ottawa, MediumSFD, ACH_1_75, Stud_2x6_1.5in_XPS_R-25, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR50, DoubleLowEHardCoatAirFill, GasInstantaneous, none, CCASHP, HRV_81, NoPV, NA, NA, S, Generation17., 
153, 1, 297, 9, 1, 17, 4017.2, 84.9, 3351.55, 0.0, 3351.55, 2970.33, 381.21, 0.0, 0.0, 0.0, 31.5, 2.1, 2.4, 21.7, 31.5, 18839.9, 583.5, 0.0, 16641.0, 0.0, 9740.9, 0.0, 1.0, 11048.0, 106.0, 53.6, 0.0, 0.2, 74470.1, 80015.4, Ottawa, MediumSFD, ACH_0_6, SIPS_10.5in_EPS_R-38, Rigid+BattR30-R10BSlab, NA, CeilR50, DoubleLowEHardCoatArgFill, BaseDHW, DWHR-eff-30, CCASHP, HRV_60, NoPV, NA, NA, S, Generation17., 
154, 1, 307, 1, 1, 18, 2659.0, 104.6, 2304.09, 0.0, 2304.09, 1580.77, 723.32, 0.0, 0.0, 0.0, 59.6, 0.0, 2.4, 16.9, 31.5, 9495.1, 2045.8, 0.0, 8874.0, 0.0, 8663.9, 0.0, 1.0, 10368.6, 89.0, 54.6, 0.0, 0.2, 75878.2, 109489.2, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_2in_XPS_R-29, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR90, LG-i89-Triple-A, GasInstantaneous, none, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation18., 
155, 1, 308, 2, 1, 18, 2849.3, 116.9, 2387.72, 0.0, 2387.72, 1583.44, 804.28, 0.0, 0.0, 0.0, 68.3, 0.0, 2.4, 21.2, 31.5, 9513.1, 2392.7, 0.0, 11539.5, 0.0, 9455.0, 0.0, 1.0, 10479.7, 103.0, 62.8, 0.0, 0.2, 87291.3, 127521.0, Ottawa, MediumSFD, ACH_1_0, Stud_2x6_R22, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR50, LG-HP-Double, BaseDHW, DWHR-eff-42, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation18., 
156, 1, 309, 3, 1, 18, 3306.1, 73.5, 3104.33, 0.0, 3104.33, 2768.43, 335.9, 0.0, 0.0, 0.0, 27.8, 1.0, 2.4, 14.7, 31.5, 17482.1, 393.7, 0.0, 5043.0, 0.0, 9440.9, 0.0, 1.0, 10381.5, 94.0, 60.1, 0.0, 0.2, 83415.1, 63723.9, Ottawa, MediumSFD, ACH_1_75, Stud_2x4_2in_XPS_R-24, OBCminR12-Slab24R, NA, CeilR50, LG-i89-Triple-A, GasInstantaneous, DWHR-eff-42, GSHP, HRV_81, NoPV, NA, NA, S, Generation18., 
157, 1, 310, 4, 1, 18, 2510.9, 117.3, 2390.29, 0.0, 2390.29, 1583.77, 806.53, 0.0, 0.0, 0.0, 74.7, 0.0, 2.4, 15.2, 31.5, 9515.3, 2404.4, 0.0, 3016.0, 0.0, 11333.1, 0.0, 1.0, 11019.0, 120.0, 68.5, 0.0, 0.2, 95070.5, 128140.2, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_R20, Rigid+BattR30-R24BSlab, NA, CeilR50, DoubleLowEHardCoatAirFill, GasInstantaneous, DWHR-eff-30, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation18., 
158, 1, 311, 5, 1, 18, 2620.9, 115.0, 2375.1, 0.0, 2375.1, 1583.18, 791.92, 0.0, 0.0, 0.0, 67.1, 0.0, 2.4, 20.4, 31.5, 9511.3, 2339.4, 0.0, 6146.0, 0.0, 8824.8, 0.0, 1.0, 10161.0, 101.0, 61.8, 0.0, 0.2, 85805.0, 124754.5, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_1in_XPS_R-23, OBCminR12-Slab0R, NA, CeilR50, LG-i89-Triple-A, BaseDHW, DWHR-eff-55, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation18., 
159, 1, 312, 6, 1, 18, 2615.8, 97.4, 2255.47, 0.0, 2255.47, 1579.67, 675.79, 0.0, 0.0, 0.0, 53.6, 0.0, 2.4, 15.2, 31.5, 9487.8, 1841.8, 0.0, 9009.0, 0.0, 7666.9, 0.0, 1.0, 10375.0, 83.0, 49.2, 0.0, 0.2, 68338.6, 98902.1, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_R18, OBCminR12-Slab24R, NA, CeilR90, LG-i89-Triple-A, GasInstantaneous, DWHR-eff-30, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation18., 
